<amplicon ID>	<chr>	<Base position start/CpG start>	<Base position end/CpG end>	<Methylation pattern>	<count>	<raw cpg sites>
DAPK1_p2_155	chr9	90113016	90113120	111111110010	1	((90113016, 1), (90113020, 1), (90113036, 1), (90113038, 1), (90113046, 1), (90113055, 1), (90113062, 1), (90113065, 1), (90113092, 0), (90113094, 0), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	111111110110	3	((90113016, 1), (90113020, 1), (90113036, 1), (90113038, 1), (90113046, 1), (90113055, 1), (90113062, 1), (90113065, 1), (90113092, 0), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	111111110111	1	((90113016, 1), (90113020, 1), (90113036, 1), (90113038, 1), (90113046, 1), (90113055, 1), (90113062, 1), (90113065, 1), (90113092, 0), (90113094, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	111111111-11	1	((90113016, 1), (90113020, 1), (90113036, 1), (90113038, 1), (90113046, 1), (90113055, 1), (90113062, 1), (90113065, 1), (90113092, 1), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	111111111000	2	((90113016, 1), (90113020, 1), (90113036, 1), (90113038, 1), (90113046, 1), (90113055, 1), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 0), (90113108, 0), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	111111111001	1	((90113016, 1), (90113020, 1), (90113036, 1), (90113038, 1), (90113046, 1), (90113055, 1), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 0), (90113108, 0), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	111111111010	1	((90113016, 1), (90113020, 1), (90113036, 1), (90113038, 1), (90113046, 1), (90113055, 1), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 0), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	111111111011	1	((90113016, 1), (90113020, 1), (90113036, 1), (90113038, 1), (90113046, 1), (90113055, 1), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 0), (90113108, 1), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	111111111101	2	((90113016, 1), (90113020, 1), (90113036, 1), (90113038, 1), (90113046, 1), (90113055, 1), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 0), (90113120, 1))
DAPK1_p2_155	chr9	90113016	90113120	111111111110	21	((90113016, 1), (90113020, 1), (90113036, 1), (90113038, 1), (90113046, 1), (90113055, 1), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 0))
DAPK1_p2_155	chr9	90113016	90113120	111111111111	154	((90113016, 1), (90113020, 1), (90113036, 1), (90113038, 1), (90113046, 1), (90113055, 1), (90113062, 1), (90113065, 1), (90113092, 1), (90113094, 1), (90113108, 1), (90113120, 1))
GSTP1_151	chr11	67351089	67351187	1-111110100001010	1	((67351089, 1), (67351101, 1), (67351104, 1), (67351110, 1), (67351124, 1), (67351134, 1), (67351138, 0), (67351141, 1), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 0), (67351174, 1), (67351177, 0), (67351185, 1), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	11-11100100001000	1	((67351089, 1), (67351099, 1), (67351104, 1), (67351110, 1), (67351124, 1), (67351134, 0), (67351138, 0), (67351141, 1), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 0), (67351174, 1), (67351177, 0), (67351185, 0), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	11-11110100001010	2	((67351089, 1), (67351099, 1), (67351104, 1), (67351110, 1), (67351124, 1), (67351134, 1), (67351138, 0), (67351141, 1), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 0), (67351174, 1), (67351177, 0), (67351185, 1), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	110111001000010-0	1	((67351089, 1), (67351099, 1), (67351101, 0), (67351104, 1), (67351110, 1), (67351124, 1), (67351134, 0), (67351138, 0), (67351141, 1), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 0), (67351174, 1), (67351177, 0), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	11011110100001010	3	((67351089, 1), (67351099, 1), (67351101, 0), (67351104, 1), (67351110, 1), (67351124, 1), (67351134, 1), (67351138, 0), (67351141, 1), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 0), (67351174, 1), (67351177, 0), (67351185, 1), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	111-1110100001010	2	((67351089, 1), (67351099, 1), (67351101, 1), (67351110, 1), (67351124, 1), (67351134, 1), (67351138, 0), (67351141, 1), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 0), (67351174, 1), (67351177, 0), (67351185, 1), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	1111-110100001010	2	((67351089, 1), (67351099, 1), (67351101, 1), (67351104, 1), (67351124, 1), (67351134, 1), (67351138, 0), (67351141, 1), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 0), (67351174, 1), (67351177, 0), (67351185, 1), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	11110110100001010	2	((67351089, 1), (67351099, 1), (67351101, 1), (67351104, 1), (67351110, 0), (67351124, 1), (67351134, 1), (67351138, 0), (67351141, 1), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 0), (67351174, 1), (67351177, 0), (67351185, 1), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	11111-10100001010	1	((67351089, 1), (67351099, 1), (67351101, 1), (67351104, 1), (67351110, 1), (67351134, 1), (67351138, 0), (67351141, 1), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 0), (67351174, 1), (67351177, 0), (67351185, 1), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	111110-010000-0-0	1	((67351089, 1), (67351099, 1), (67351101, 1), (67351104, 1), (67351110, 1), (67351124, 0), (67351138, 0), (67351141, 1), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 0), (67351177, 0), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	111111-0100001010	1	((67351089, 1), (67351099, 1), (67351101, 1), (67351104, 1), (67351110, 1), (67351124, 1), (67351138, 0), (67351141, 1), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 0), (67351174, 1), (67351177, 0), (67351185, 1), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	11111100-00001000	1	((67351089, 1), (67351099, 1), (67351101, 1), (67351104, 1), (67351110, 1), (67351124, 1), (67351134, 0), (67351138, 0), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 0), (67351174, 1), (67351177, 0), (67351185, 0), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	11111100-00001010	1	((67351089, 1), (67351099, 1), (67351101, 1), (67351104, 1), (67351110, 1), (67351124, 1), (67351134, 0), (67351138, 0), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 0), (67351174, 1), (67351177, 0), (67351185, 1), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	11111100100001010	1	((67351089, 1), (67351099, 1), (67351101, 1), (67351104, 1), (67351110, 1), (67351124, 1), (67351134, 0), (67351138, 0), (67351141, 1), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 0), (67351174, 1), (67351177, 0), (67351185, 1), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	11111110-0000-0-0	1	((67351089, 1), (67351099, 1), (67351101, 1), (67351104, 1), (67351110, 1), (67351124, 1), (67351134, 1), (67351138, 0), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 0), (67351177, 0), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	11111110000001010	3	((67351089, 1), (67351099, 1), (67351101, 1), (67351104, 1), (67351110, 1), (67351124, 1), (67351134, 1), (67351138, 0), (67351141, 0), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 0), (67351174, 1), (67351177, 0), (67351185, 1), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	111111101000-1010	1	((67351089, 1), (67351099, 1), (67351101, 1), (67351104, 1), (67351110, 1), (67351124, 1), (67351134, 1), (67351138, 0), (67351141, 1), (67351145, 0), (67351155, 0), (67351159, 0), (67351174, 1), (67351177, 0), (67351185, 1), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	1111111010000-010	1	((67351089, 1), (67351099, 1), (67351101, 1), (67351104, 1), (67351110, 1), (67351124, 1), (67351134, 1), (67351138, 0), (67351141, 1), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 0), (67351177, 0), (67351185, 1), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	111111101000010-0	9	((67351089, 1), (67351099, 1), (67351101, 1), (67351104, 1), (67351110, 1), (67351124, 1), (67351134, 1), (67351138, 0), (67351141, 1), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 0), (67351174, 1), (67351177, 0), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	11111110100001000	8	((67351089, 1), (67351099, 1), (67351101, 1), (67351104, 1), (67351110, 1), (67351124, 1), (67351134, 1), (67351138, 0), (67351141, 1), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 0), (67351174, 1), (67351177, 0), (67351185, 0), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	11111110100001010	559	((67351089, 1), (67351099, 1), (67351101, 1), (67351104, 1), (67351110, 1), (67351124, 1), (67351134, 1), (67351138, 0), (67351141, 1), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 0), (67351174, 1), (67351177, 0), (67351185, 1), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	11111110100001110	2	((67351089, 1), (67351099, 1), (67351101, 1), (67351104, 1), (67351110, 1), (67351124, 1), (67351134, 1), (67351138, 0), (67351141, 1), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 0), (67351174, 1), (67351177, 1), (67351185, 1), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	11111110100011010	1	((67351089, 1), (67351099, 1), (67351101, 1), (67351104, 1), (67351110, 1), (67351124, 1), (67351134, 1), (67351138, 0), (67351141, 1), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 1), (67351174, 1), (67351177, 0), (67351185, 1), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	11111110101001010	2	((67351089, 1), (67351099, 1), (67351101, 1), (67351104, 1), (67351110, 1), (67351124, 1), (67351134, 1), (67351138, 0), (67351141, 1), (67351145, 0), (67351155, 1), (67351159, 0), (67351162, 0), (67351174, 1), (67351177, 0), (67351185, 1), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	11111110110001010	3	((67351089, 1), (67351099, 1), (67351101, 1), (67351104, 1), (67351110, 1), (67351124, 1), (67351134, 1), (67351138, 0), (67351141, 1), (67351145, 1), (67351155, 0), (67351159, 0), (67351162, 0), (67351174, 1), (67351177, 0), (67351185, 1), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	111111111000010-0	1	((67351089, 1), (67351099, 1), (67351101, 1), (67351104, 1), (67351110, 1), (67351124, 1), (67351134, 1), (67351138, 1), (67351141, 1), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 0), (67351174, 1), (67351177, 0), (67351187, 0))
GSTP1_151	chr11	67351089	67351187	11111111100001010	1	((67351089, 1), (67351099, 1), (67351101, 1), (67351104, 1), (67351110, 1), (67351124, 1), (67351134, 1), (67351138, 1), (67351141, 1), (67351145, 0), (67351155, 0), (67351159, 0), (67351162, 0), (67351174, 1), (67351177, 0), (67351185, 1), (67351187, 0))
MGMT_merged	chr10	131265494	131265597	---1-1-1-1-1-1-1-1-1-1-1-1111	1	((131265497, 1), (131265508, 1), (131265515, 1), (131265520, 1), (131265523, 1), (131265527, 1), (131265537, 1), (131265539, 1), (131265544, 1), (131265549, 1), (131265555, 1), (131265576, 1), (131265581, 1), (131265587, 1), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0---1-1---1-1-1-1-1-1-1-1111	1	((131265495, 0), (131265508, 1), (131265515, 1), (131265523, 1), (131265527, 1), (131265537, 1), (131265539, 1), (131265544, 1), (131265549, 1), (131265555, 1), (131265576, 1), (131265581, 1), (131265587, 1), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0---1-1-1-1-1-1-1-1-1-1-1011	1	((131265495, 0), (131265508, 1), (131265515, 1), (131265520, 1), (131265523, 1), (131265527, 1), (131265537, 1), (131265539, 1), (131265544, 1), (131265549, 1), (131265555, 1), (131265576, 1), (131265581, 0), (131265587, 1), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0---1-1-1-1-1-1-1-1-1-1-1101	1	((131265495, 0), (131265508, 1), (131265515, 1), (131265520, 1), (131265523, 1), (131265527, 1), (131265537, 1), (131265539, 1), (131265544, 1), (131265549, 1), (131265555, 1), (131265576, 1), (131265581, 1), (131265587, 0), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0---1-1-1-1-1-1-1-1-1-1-1110	1	((131265495, 0), (131265508, 1), (131265515, 1), (131265520, 1), (131265523, 1), (131265527, 1), (131265537, 1), (131265539, 1), (131265544, 1), (131265549, 1), (131265555, 1), (131265576, 1), (131265581, 1), (131265587, 1), (131265597, 0))
MGMT_merged	chr10	131265494	131265597	-0---1-1-1-1-1-1-1-1-1-1-1111	2	((131265495, 0), (131265508, 1), (131265515, 1), (131265520, 1), (131265523, 1), (131265527, 1), (131265537, 1), (131265539, 1), (131265544, 1), (131265549, 1), (131265555, 1), (131265576, 1), (131265581, 1), (131265587, 1), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0-0-0-0-0-0-0-0-0-0-0-0-0000	1	((131265495, 0), (131265497, 0), (131265508, 0), (131265515, 0), (131265520, 0), (131265523, 0), (131265527, 0), (131265537, 0), (131265539, 0), (131265544, 0), (131265549, 0), (131265555, 0), (131265576, 0), (131265581, 0), (131265587, 0), (131265597, 0))
MGMT_merged	chr10	131265494	131265597	-0-0-0-1-1-1-1-1-1-0-1-1-1111	1	((131265495, 0), (131265497, 0), (131265508, 0), (131265515, 1), (131265520, 1), (131265523, 1), (131265527, 1), (131265537, 1), (131265539, 1), (131265544, 0), (131265549, 1), (131265555, 1), (131265576, 1), (131265581, 1), (131265587, 1), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0-0-1-1-0-1-1-1-1-1-1-1-1011	1	((131265495, 0), (131265497, 0), (131265508, 1), (131265515, 1), (131265520, 0), (131265523, 1), (131265527, 1), (131265537, 1), (131265539, 1), (131265544, 1), (131265549, 1), (131265555, 1), (131265576, 1), (131265581, 0), (131265587, 1), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0-0-1-1-1-0-1-1-1-1-1-1-1-11	1	((131265495, 0), (131265497, 0), (131265508, 1), (131265515, 1), (131265520, 1), (131265523, 0), (131265527, 1), (131265537, 1), (131265539, 1), (131265544, 1), (131265549, 1), (131265555, 1), (131265576, 1), (131265587, 1), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0-0-1-1-1-1-0-1-1-1-1-1-1111	3	((131265495, 0), (131265497, 0), (131265508, 1), (131265515, 1), (131265520, 1), (131265523, 1), (131265527, 0), (131265537, 1), (131265539, 1), (131265544, 1), (131265549, 1), (131265555, 1), (131265576, 1), (131265581, 1), (131265587, 1), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0-0-1-1-1-1-1-0-1-1---1-1111	1	((131265495, 0), (131265497, 0), (131265508, 1), (131265515, 1), (131265520, 1), (131265523, 1), (131265527, 1), (131265537, 0), (131265539, 1), (131265544, 1), (131265555, 1), (131265576, 1), (131265581, 1), (131265587, 1), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0-0-1-1-1-1-1-0-1-1-1-1-1111	1	((131265495, 0), (131265497, 0), (131265508, 1), (131265515, 1), (131265520, 1), (131265523, 1), (131265527, 1), (131265537, 0), (131265539, 1), (131265544, 1), (131265549, 1), (131265555, 1), (131265576, 1), (131265581, 1), (131265587, 1), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0-0-1-1-1-1-1-1-1-0-1-1-1111	1	((131265495, 0), (131265497, 0), (131265508, 1), (131265515, 1), (131265520, 1), (131265523, 1), (131265527, 1), (131265537, 1), (131265539, 1), (131265544, 0), (131265549, 1), (131265555, 1), (131265576, 1), (131265581, 1), (131265587, 1), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0-0-1-1-1-1-1-1-1-1-0-1-1111	1	((131265495, 0), (131265497, 0), (131265508, 1), (131265515, 1), (131265520, 1), (131265523, 1), (131265527, 1), (131265537, 1), (131265539, 1), (131265544, 1), (131265549, 0), (131265555, 1), (131265576, 1), (131265581, 1), (131265587, 1), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0-0-1-1-1-1-1-1-1-1-1---1111	1	((131265495, 0), (131265497, 0), (131265508, 1), (131265515, 1), (131265520, 1), (131265523, 1), (131265527, 1), (131265537, 1), (131265539, 1), (131265544, 1), (131265549, 1), (131265576, 1), (131265581, 1), (131265587, 1), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0-0-1-1-1-1-1-1-1-1-1-1-1011	4	((131265495, 0), (131265497, 0), (131265508, 1), (131265515, 1), (131265520, 1), (131265523, 1), (131265527, 1), (131265537, 1), (131265539, 1), (131265544, 1), (131265549, 1), (131265555, 1), (131265576, 1), (131265581, 0), (131265587, 1), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0-0-1-1-1-1-1-1-1-1-1-1-1111	25	((131265495, 0), (131265497, 0), (131265508, 1), (131265515, 1), (131265520, 1), (131265523, 1), (131265527, 1), (131265537, 1), (131265539, 1), (131265544, 1), (131265549, 1), (131265555, 1), (131265576, 1), (131265581, 1), (131265587, 1), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0-1---1-1-1-1---1-1-1-1--100	1	((131265495, 0), (131265497, 1), (131265515, 1), (131265520, 1), (131265523, 1), (131265527, 1), (131265539, 1), (131265544, 1), (131265549, 1), (131265555, 1), (131265581, 1), (131265587, 0), (131265597, 0))
MGMT_merged	chr10	131265494	131265597	-0-1-0-1-0-0-1-0-0-0-1-0-0000	1	((131265495, 0), (131265497, 1), (131265508, 0), (131265515, 1), (131265520, 0), (131265523, 0), (131265527, 1), (131265537, 0), (131265539, 0), (131265544, 0), (131265549, 1), (131265555, 0), (131265576, 0), (131265581, 0), (131265587, 0), (131265597, 0))
MGMT_merged	chr10	131265494	131265597	-0-1-0-1-1-1-1-1-1-1-0-1-1111	1	((131265495, 0), (131265497, 1), (131265508, 0), (131265515, 1), (131265520, 1), (131265523, 1), (131265527, 1), (131265537, 1), (131265539, 1), (131265544, 1), (131265549, 0), (131265555, 1), (131265576, 1), (131265581, 1), (131265587, 1), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0-1-0-1-1-1-1-1-1-1-1-1-1111	3	((131265495, 0), (131265497, 1), (131265508, 0), (131265515, 1), (131265520, 1), (131265523, 1), (131265527, 1), (131265537, 1), (131265539, 1), (131265544, 1), (131265549, 1), (131265555, 1), (131265576, 1), (131265581, 1), (131265587, 1), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0-1-1-1-0-1-1-1-1-1-1-1-1111	5	((131265495, 0), (131265497, 1), (131265508, 1), (131265515, 1), (131265520, 0), (131265523, 1), (131265527, 1), (131265537, 1), (131265539, 1), (131265544, 1), (131265549, 1), (131265555, 1), (131265576, 1), (131265581, 1), (131265587, 1), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0-1-1-1-1-0-0-1-1-1-1-1-1111	2	((131265495, 0), (131265497, 1), (131265508, 1), (131265515, 1), (131265520, 1), (131265523, 0), (131265527, 0), (131265537, 1), (131265539, 1), (131265544, 1), (131265549, 1), (131265555, 1), (131265576, 1), (131265581, 1), (131265587, 1), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0-1-1-1-1-0-1-1-1-1-1-1-1011	1	((131265495, 0), (131265497, 1), (131265508, 1), (131265515, 1), (131265520, 1), (131265523, 0), (131265527, 1), (131265537, 1), (131265539, 1), (131265544, 1), (131265549, 1), (131265555, 1), (131265576, 1), (131265581, 0), (131265587, 1), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0-1-1-1-1-0-1-1-1-1-1-1-1111	5	((131265495, 0), (131265497, 1), (131265508, 1), (131265515, 1), (131265520, 1), (131265523, 0), (131265527, 1), (131265537, 1), (131265539, 1), (131265544, 1), (131265549, 1), (131265555, 1), (131265576, 1), (131265581, 1), (131265587, 1), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0-1-1-1-1-1-0-1-1-1-1-1-0111	1	((131265495, 0), (131265497, 1), (131265508, 1), (131265515, 1), (131265520, 1), (131265523, 1), (131265527, 0), (131265537, 1), (131265539, 1), (131265544, 1), (131265549, 1), (131265555, 1), (131265576, 0), (131265581, 1), (131265587, 1), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0-1-1-1-1-1-0-1-1-1-1-1-1111	3	((131265495, 0), (131265497, 1), (131265508, 1), (131265515, 1), (131265520, 1), (131265523, 1), (131265527, 0), (131265537, 1), (131265539, 1), (131265544, 1), (131265549, 1), (131265555, 1), (131265576, 1), (131265581, 1), (131265587, 1), (131265597, 1))
MGMT_merged	chr10	131265494	131265597	-0-1-1-1-1-1-1-0-1-1-1-1-1111	1	((131265495, 0), (131265497, 1), (131265508, 1), (131265515, 1), (131265520, 1), (131265523, 1), (131265527, 1), (131265537, 0), (131265539, 1), (131265544, 1), (131265549, 1), (131265555, 1), (131265576, 1), (131265581, 1), (131265587, 1), (131265597, 1))
